date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:11:46	93544/93544	---M--	200	added ('OK')	image/jpeg	etag:%2216d68-59f7bbf6ee3cc%22	https://especiesamenazadas.org/map/Eurysternus_impressicollis_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/eurysternus_impressicollis_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/coleoptera/scarabaeidae/eurysternus/escarabajo-estercolero-de-maracaibo)
15:11:47	93216/93216	---M--	200	added ('OK')	image/jpeg	etag:%2216c20-59f7bbf6fbe8b%22	https://especiesamenazadas.org/map/Philaethria_browni_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/philaethria_browni_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/nymphalidae/philaethria/heliconio-verde-de-brown)
15:11:48	93802/93802	---M--	200	added ('OK')	image/jpeg	etag:%2216e6a-59f7bbf6fbe8b%22	https://especiesamenazadas.org/map/Philaethria_romeroi_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/philaethria_romeroi_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/nymphalidae/philaethria/heliconio-verde-de-romero)
15:11:49	21168/21168	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:11:49%20GMT	https://especiesamenazadas.org/taxon/arthropoda/insecta/coleoptera/scarabaeidae/canthonella	/Users/morin_ricardo/documents/temp/fauna/web/canthonella.html	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/coleoptera/scarabaeidae/canthonella/hojarasquito-de-pipe)
15:11:50	93288/93288	---M--	200	added ('OK')	image/jpeg	etag:%2216c68-59f7bbf6e766c%22	https://especiesamenazadas.org/map/Canthonella_gomezi_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/canthonella_gomezi_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/coleoptera/scarabaeidae/canthonella/hojarasquito-de-pipe)
15:11:51	22376/22376	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:11:51%20GMT	https://especiesamenazadas.org/taxon/arthropoda/insecta/coleoptera/scarabaeidae/cryptocanthon	/Users/morin_ricardo/documents/temp/fauna/web/cryptocanthon.html	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/coleoptera/scarabaeidae/cryptocanthon/hojarasquito-nublado)
15:11:52	92905/92905	---M--	200	added ('OK')	image/jpeg	etag:%2216ae9-59f7bbf6eb4ec%22	https://especiesamenazadas.org/map/Cryptocanthon_nebulinus_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/cryptocanthon_nebulinus_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/coleoptera/scarabaeidae/cryptocanthon/hojarasquito-nublado)
15:11:53	93008/93008	---M--	200	added ('OK')	image/jpeg	etag:%2216b50-59f7bbf6eb4ec%22	https://especiesamenazadas.org/map/Cryptocanthon_punctatus_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/cryptocanthon_punctatus_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/coleoptera/scarabaeidae/cryptocanthon/hojarasquito-puntuado)
15:11:54	20023/20023	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:11:54%20GMT	https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/lycaenidae/ministrymon	/Users/morin_ricardo/documents/temp/fauna/web/ministrymon.html	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/lycaenidae/ministrymon/licenido-blanco-mimetico-de-chacaito)
15:11:55	93373/93373	---M--	200	added ('OK')	image/jpeg	etag:%2216cbd-59f7bbf6f706b%22	https://especiesamenazadas.org/map/Ministrymon_albimimicus_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/ministrymon_albimimicus_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/lycaenidae/ministrymon/licenido-blanco-mimetico-de-chacaito)
15:11:56	19934/19934	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:11:56%20GMT	https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/lycaenidae/theorema	/Users/morin_ricardo/documents/temp/fauna/web/theorema.html	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/lycaenidae/theorema/licenido-de-escuque)
15:11:57	93133/93133	---M--	200	added ('OK')	image/jpeg	etag:%2216bcd-59f7bbf70994a%22	https://especiesamenazadas.org/map/Theorema_pyrczia_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/theorema_pyrczia_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/lycaenidae/theorema/licenido-de-escuque)
15:11:58	19572/19572	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:11:58%20GMT	https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/pieridae/catasticta	/Users/morin_ricardo/documents/temp/fauna/web/catasticta.html	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/pieridae/catasticta/mariposa-aurinegra-del-tama)
15:11:59	92813/92813	---M--	200	added ('OK')	image/jpeg	etag:%2216a8d-59f7bbf6e860c%22	https://especiesamenazadas.org/map/Catasticta_revancha_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/catasticta_revancha_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/pieridae/catasticta/mariposa-aurinegra-del-tama)
15:12:00	93063/93063	---M--	200	added ('OK')	image/jpeg	etag:%2216b87-59f7bbf701c4b%22	https://especiesamenazadas.org/map/Redonda_bordoni_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/redonda_bordoni_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/nymphalidae/redonda/mariposa-braquiptera-de-bordon)
15:12:01	93263/93263	---M--	200	added ('OK')	image/jpeg	etag:%2216c4f-59f7bbf701c4b%22	https://especiesamenazadas.org/map/Redonda_empetrus_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/redonda_empetrus_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/nymphalidae/redonda/mariposa-braquiptera-de-la-culata)
15:12:02	94195/94195	---M--	200	added ('OK')	image/jpeg	etag:%2216ff3-59f7bbf6f418b%22	https://especiesamenazadas.org/map/Lymanopoda_dietzi_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/lymanopoda_dietzi_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/nymphalidae/lymanopoda/mariposa-de-dietz)
15:12:03	21139/21139	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:12:03%20GMT	https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/hesperiidae/ardaris	/Users/morin_ricardo/documents/temp/fauna/web/ardaris.html	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/hesperiidae/ardaris/mariposa-hesperide-altiandina)
15:12:05	261429/261429	---M--	200	added ('OK')	image/jpeg	etag:%223fd35-59f7bbf6e284c%22	https://especiesamenazadas.org/map/Ardaris_eximia_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/ardaris_eximia_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/hesperiidae/ardaris/mariposa-hesperide-altiandina)
15:12:06	94170/94170	---M--	200	added ('OK')	image/jpeg	etag:%2216fda-59f7bbf6f418b%22	https://especiesamenazadas.org/map/Lymanopoda_marianna_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/lymanopoda_marianna_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/nymphalidae/lymanopoda/mariposa-mariana)
15:12:06	259440/259440	---M--	200	added ('OK')	image/jpeg	etag:%223f570-59f7bbf6e284c%22	https://especiesamenazadas.org/map/Ardaris_hantra_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/ardaris_hantra_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/hesperiidae/ardaris/mariposa-hesperide-paramera)
15:12:07	92862/92862	---M--	200	added ('OK')	image/jpeg	etag:%2216abe-59f7bbf7089aa%22	https://especiesamenazadas.org/map/Steromapedaliodes_albarregas_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/steromapedaliodes_albarregas_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/nymphalidae/steromapedaliodes/mariposa-marron-de-albarregas)
15:12:08	93798/93798	---M--	200	added ('OK')	image/jpeg	etag:%2216e66-59f7bbf6df96c%22	https://especiesamenazadas.org/map/Altopedaliodes_tamaensis_mapa_03.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/altopedaliodes_tamaensis_mapa_03.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/nymphalidae/altopedaliodes/mariposa-marron-de-las-alturas-del-tama)
15:12:10	300893/300893	---M--	200	added ('OK')	image/jpeg	etag:%224975d-5b469637f8175%22	https://especiesamenazadas.org/map/0o1TxOlP6rW3XfDAFiG5tVz9a.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/0o1txolp6rw3xfdafig5tvz9a.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/nymphalidae/dangond/mariposa-marron-de-perija)
15:12:11	93762/93762	---M--	200	added ('OK')	image/jpeg	etag:%2216e42-59f7bbf6fbe8b%22	https://especiesamenazadas.org/map/Pedaliodes_pisonia_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/pedaliodes_pisonia_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/nymphalidae/pedaliodes/mariposa-marron-oscura-de-venezuela)
15:12:11	92987/92987	---M--	200	added ('OK')	image/jpeg	etag:%2216b3b-59f7bbf6f418b%22	https://especiesamenazadas.org/map/Lymanopoda_orientalis_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/lymanopoda_orientalis_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/nymphalidae/lymanopoda/mariposa-oriental)
15:12:12	94653/94653	---M--	200	added ('OK')	image/jpeg	etag:%22171bd-59f7bbf6ffd0b%22	https://especiesamenazadas.org/map/Pronophila_obscura_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/pronophila_obscura_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/nymphalidae/pronophila/mariposa-oscura-mayor)
15:12:13	92766/92766	---M--	200	added ('OK')	image/jpeg	etag:%2216a5e-59f7bbf701c4b%22	https://especiesamenazadas.org/map/Redonda_centenaria_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/redonda_centenaria_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/nymphalidae/redonda/mariposa-paramera-centenaria)
15:12:14	92877/92877	---M--	200	added ('OK')	image/jpeg	etag:%2216acd-59f7bbf701c4b%22	https://especiesamenazadas.org/map/Redonda_frailejona_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/redonda_frailejona_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/nymphalidae/redonda/mariposa-paramera-de-los-frailes)
15:12:15	92776/92776	---M--	200	added ('OK')	image/jpeg	etag:%2216a68-59f7bbf701c4b%22	https://especiesamenazadas.org/map/Redonda_lossadana_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/redonda_lossadana_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/nymphalidae/redonda/mariposa-paramera-de-lossada)
15:12:16	92841/92841	---M--	200	added ('OK')	image/jpeg	etag:%2216aa9-59f7bbf701c4b%22	https://especiesamenazadas.org/map/Redonda_chiquinquirana_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/redonda_chiquinquirana_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/nymphalidae/redonda/mariposa-paramera-de-mucubaji)
15:12:17	92808/92808	---M--	200	added ('OK')	image/jpeg	etag:%2216a88-59f7bbf701c4b%22	https://especiesamenazadas.org/map/Redonda_castellana_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/redonda_castellana_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/nymphalidae/redonda/mariposa-paramera-de-rafael-ramon-castellanos)
15:12:19	300880/300880	---M--	200	added ('OK')	image/jpeg	etag:%2249750-5b46969651292%22	https://especiesamenazadas.org/map/h18kYo4jrMjEgQRbY2irYb9si.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/h18kyo4jrmjegqrby2iryb9si.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/nymphalidae/lymanopoda/mariposita-blanca-del-paramo)
15:12:19	19925/19925	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:12:19%20GMT	https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/hesperiidae/hylephila	/Users/morin_ricardo/documents/temp/fauna/web/hylephila.html	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/hesperiidae/hylephila/mariposita-paramera)
15:12:20	93536/93536	---M--	200	added ('OK')	image/jpeg	etag:%2216d60-59f7bbf6f030c%22	https://especiesamenazadas.org/map/Hylephila_ignorans_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/hylephila_ignorans_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/hesperiidae/hylephila/mariposita-paramera)
15:12:21	20103/20103	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:12:21%20GMT	https://especiesamenazadas.org/taxon/arthropoda/insecta/odonata/libellulidae	/Users/morin_ricardo/documents/temp/fauna/web/libellulidae.html	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/odonata/libellulidae/sympetrum/riegapozo-colorado)
15:12:22	19510/19510	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:12:22%20GMT	https://especiesamenazadas.org/taxon/arthropoda/insecta/odonata/libellulidae/sympetrum	/Users/morin_ricardo/documents/temp/fauna/web/sympetrum.html	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/odonata/libellulidae/sympetrum/riegapozo-colorado)
15:12:24	300861/300861	---M--	200	added ('OK')	image/jpeg	etag:%224973d-5b469b37678c9%22	https://especiesamenazadas.org/map/7xzudqSPogi4zhNY4cgdbMJFj.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/7xzudqspogi4zhny4cgdbmjfj.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/odonata/libellulidae/sympetrum/riegapozo-colorado)
15:12:25	93911/93911	---M--	200	added ('OK')	image/jpeg	etag:%2216ed7-59f7bbf6fbe8b%22	https://especiesamenazadas.org/map/Pedaliodes_japhleta_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/pedaliodes_japhleta_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/nymphalidae/pedaliodes/satiro-montano)
15:12:25	21190/21190	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:12:25%20GMT	https://especiesamenazadas.org/taxon/arthropoda/insecta/coleoptera/scarabaeidae/sulcophanaeus	/Users/morin_ricardo/documents/temp/fauna/web/sulcophanaeus.html	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/coleoptera/scarabaeidae/sulcophanaeus/torococo-de-los-andes)
15:12:26	92911/92911	---M--	200	added ('OK')	image/jpeg	etag:%2216aef-59f7bbf7089aa%22	https://especiesamenazadas.org/map/Sulcophanaeus_auricollis_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/sulcophanaeus_auricollis_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta/coleoptera/scarabaeidae/sulcophanaeus/torococo-de-los-andes)
15:12:27	20439/20439	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:12:27%20GMT	https://especiesamenazadas.org/taxon/chordata/actinopterygii/atheriniformes	/Users/morin_ricardo/documents/temp/fauna/web/atheriniformes.html	(from https://especiesamenazadas.org/taxon/chordata/actinopterygii/perciformes)
15:12:28	27624/27624	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:12:28%20GMT	https://especiesamenazadas.org/taxon/chordata/actinopterygii/characiformes	/Users/morin_ricardo/documents/temp/fauna/web/characiformes.html	(from https://especiesamenazadas.org/taxon/chordata/actinopterygii/perciformes)
15:12:29	24034/24034	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:12:29%20GMT	https://especiesamenazadas.org/taxon/chordata/actinopterygii/cyprinodontiformes	/Users/morin_ricardo/documents/temp/fauna/web/cyprinodontiformes.html	(from https://especiesamenazadas.org/taxon/chordata/actinopterygii/perciformes)
15:12:30	21588/21588	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:12:30%20GMT	https://especiesamenazadas.org/taxon/chordata/actinopterygii/syngnathiformes	/Users/morin_ricardo/documents/temp/fauna/web/syngnathiformes.html	(from https://especiesamenazadas.org/taxon/chordata/actinopterygii/perciformes)
15:12:31	20147/20147	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:12:31%20GMT	https://especiesamenazadas.org/taxon/chordata/actinopterygii/perciformes/cichlidae	/Users/morin_ricardo/documents/temp/fauna/web/cichlidae.html	(from https://especiesamenazadas.org/taxon/chordata/actinopterygii/perciformes/istiophoridae)
15:12:32	32781/32781	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:12:32%20GMT	https://especiesamenazadas.org/taxon/chordata/actinopterygii/siluriformes?page=2	/Users/morin_ricardo/documents/temp/fauna/web/siluriformes4658.html	(from https://especiesamenazadas.org/taxon/chordata/actinopterygii/siluriformes)
15:12:33	28910/28910	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:12:33%20GMT	https://especiesamenazadas.org/taxon/chordata/actinopterygii/siluriformes?page=3	/Users/morin_ricardo/documents/temp/fauna/web/siluriformes9ba9.html	(from https://especiesamenazadas.org/taxon/chordata/actinopterygii/siluriformes)
15:12:34	22763/22763	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:12:34%20GMT	https://especiesamenazadas.org/taxon/chordata/actinopterygii/siluriformes/loricariidae?page=2	/Users/morin_ricardo/documents/temp/fauna/web/loricariidae4658.html	(from https://especiesamenazadas.org/taxon/chordata/actinopterygii/siluriformes/loricariidae)
15:12:35	21696/21696	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:12:35%20GMT	https://especiesamenazadas.org/taxon/chordata/actinopterygii/siluriformes/aspredinidae	/Users/morin_ricardo/documents/temp/fauna/web/aspredinidae.html	(from https://especiesamenazadas.org/taxon/chordata/actinopterygii/siluriformes/loricariidae)
15:12:36	21728/21728	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:12:36%20GMT	https://especiesamenazadas.org/taxon/chordata/actinopterygii/siluriformes/heptapteridae	/Users/morin_ricardo/documents/temp/fauna/web/heptapteridae.html	(from https://especiesamenazadas.org/taxon/chordata/actinopterygii/siluriformes/loricariidae)
15:12:37	25258/25258	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:12:37%20GMT	https://especiesamenazadas.org/taxon/chordata/actinopterygii/siluriformes/pimelodidae	/Users/morin_ricardo/documents/temp/fauna/web/pimelodidae.html	(from https://especiesamenazadas.org/taxon/chordata/actinopterygii/siluriformes/loricariidae)
15:12:38	21679/21679	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:12:38%20GMT	https://especiesamenazadas.org/taxon/chordata/actinopterygii/siluriformes/pseudopimelodidae	/Users/morin_ricardo/documents/temp/fauna/web/pseudopimelodidae.html	(from https://especiesamenazadas.org/taxon/chordata/actinopterygii/siluriformes/loricariidae)
15:12:39	27926/27926	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:12:39%20GMT	https://especiesamenazadas.org/taxon/chordata/actinopterygii/siluriformes/trichomycteridae	/Users/morin_ricardo/documents/temp/fauna/web/trichomycteridae.html	(from https://especiesamenazadas.org/taxon/chordata/actinopterygii/siluriformes/loricariidae)
15:12:40	23321/23321	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:12:40%20GMT	https://especiesamenazadas.org/taxon/chordata/actinopterygii/siluriformes/loricariidae/chaetostoma	/Users/morin_ricardo/documents/temp/fauna/web/chaetostoma.html	(from https://especiesamenazadas.org/taxon/chordata/actinopterygii/siluriformes/loricariidae/farlowella)
15:12:41	22059/22059	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:12:41%20GMT	https://especiesamenazadas.org/taxon/chordata/actinopterygii/siluriformes/loricariidae/fonchiiichthys	/Users/morin_ricardo/documents/temp/fauna/web/fonchiiichthys.html	(from https://especiesamenazadas.org/taxon/chordata/actinopterygii/siluriformes/loricariidae/farlowella)
15:12:42	22122/22122	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:12:42%20GMT	https://especiesamenazadas.org/taxon/chordata/actinopterygii/siluriformes/loricariidae/rineloricaria	/Users/morin_ricardo/documents/temp/fauna/web/rineloricaria.html	(from https://especiesamenazadas.org/taxon/chordata/actinopterygii/siluriformes/loricariidae/farlowella)
15:12:43	20540/20540	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:12:43%20GMT	https://especiesamenazadas.org/taxon/chordata/reptilia/squamata?page=2	/Users/morin_ricardo/documents/temp/fauna/web/squamata4658.html	(from https://especiesamenazadas.org/taxon/chordata/reptilia/squamata)
15:12:44	18476/18476	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:12:44%20GMT	https://especiesamenazadas.org/taxon/chordata/reptilia/chelonia	/Users/morin_ricardo/documents/temp/fauna/web/chelonia.html	(from https://especiesamenazadas.org/taxon/chordata/reptilia/squamata)
15:12:45	23025/23025	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:12:45%20GMT	https://especiesamenazadas.org/taxon/chordata/reptilia/squamata/colubridae	/Users/morin_ricardo/documents/temp/fauna/web/colubridae.html	(from https://especiesamenazadas.org/taxon/chordata/reptilia/squamata/gymnophthalmidae)
15:12:46	20728/20728	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:12:46%20GMT	https://especiesamenazadas.org/taxon/chordata/reptilia/squamata/gekkonidae	/Users/morin_ricardo/documents/temp/fauna/web/gekkonidae.html	(from https://especiesamenazadas.org/taxon/chordata/reptilia/squamata/gymnophthalmidae)
15:12:47	20734/20734	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:12:47%20GMT	https://especiesamenazadas.org/taxon/chordata/reptilia/squamata/polychrotidae	/Users/morin_ricardo/documents/temp/fauna/web/polychrotidae.html	(from https://especiesamenazadas.org/taxon/chordata/reptilia/squamata/gymnophthalmidae)
15:12:48	21878/21878	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:12:48%20GMT	https://especiesamenazadas.org/taxon/chordata/reptilia/squamata/scincidae	/Users/morin_ricardo/documents/temp/fauna/web/scincidae.html	(from https://especiesamenazadas.org/taxon/chordata/reptilia/squamata/gymnophthalmidae)
15:12:49	21937/21937	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:12:49%20GMT	https://especiesamenazadas.org/taxon/chordata/reptilia/squamata/sphaerodactylidae	/Users/morin_ricardo/documents/temp/fauna/web/sphaerodactylidae.html	(from https://especiesamenazadas.org/taxon/chordata/reptilia/squamata/gymnophthalmidae)
15:12:50	21832/21832	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:12:50%20GMT	https://especiesamenazadas.org/taxon/chordata/reptilia/squamata/teiidae	/Users/morin_ricardo/documents/temp/fauna/web/teiidae.html	(from https://especiesamenazadas.org/taxon/chordata/reptilia/squamata/gymnophthalmidae)
15:12:51	21797/21797	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:12:51%20GMT	https://especiesamenazadas.org/taxon/chordata/reptilia/squamata/viperidae	/Users/morin_ricardo/documents/temp/fauna/web/viperidae.html	(from https://especiesamenazadas.org/taxon/chordata/reptilia/squamata/gymnophthalmidae)
15:12:52	19947/19947	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:12:52%20GMT	https://especiesamenazadas.org/taxon/chordata/reptilia/squamata/gymnophthalmidae/euspondylus	/Users/morin_ricardo/documents/temp/fauna/web/euspondylus.html	(from https://especiesamenazadas.org/taxon/chordata/reptilia/squamata/gymnophthalmidae/anadia)
15:12:53	19665/19665	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:12:53%20GMT	https://especiesamenazadas.org/taxon/chordata/actinopterygii/siluriformes/heptapteridae/cetopsorhamdia	/Users/morin_ricardo/documents/temp/fauna/web/cetopsorhamdia.html	(from https://especiesamenazadas.org/taxon/chordata/actinopterygii/siluriformes/heptapteridae/cetopsorhamdia/bagre-cinchado-de-los-andes)
15:12:54	93289/93289	---M--	200	added ('OK')	image/jpeg	etag:%2216c69-59f7bbf6e95ac%22	https://especiesamenazadas.org/map/Cetopsorhamdia_picklei_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/cetopsorhamdia_picklei_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/chordata/actinopterygii/siluriformes/heptapteridae/cetopsorhamdia/bagre-cinchado-de-los-andes)
15:12:55	20841/20841	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:12:55%20GMT	https://especiesamenazadas.org/taxon/chordata/actinopterygii/siluriformes/pimelodidae/brachyplatystoma	/Users/morin_ricardo/documents/temp/fauna/web/brachyplatystoma.html	(from https://especiesamenazadas.org/taxon/chordata/actinopterygii/siluriformes/pimelodidae/brachyplatystoma/bagre-cunaguaro)
15:12:56	97406/97406	---M--	200	added ('OK')	image/jpeg	etag:%2217c7e-59f7bbf6e766c%22	https://especiesamenazadas.org/map/Brachyplatystoma_juruense_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/brachyplatystoma_juruense_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/chordata/actinopterygii/siluriformes/pimelodidae/brachyplatystoma/bagre-cunaguaro)
15:12:57	25866/25866	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:12:57%20GMT	https://especiesamenazadas.org/taxon/chordata/actinopterygii/siluriformes/trichomycteridae/trichomycterus	/Users/morin_ricardo/documents/temp/fauna/web/trichomycterus.html	(from https://especiesamenazadas.org/taxon/chordata/actinopterygii/siluriformes/trichomycteridae/trichomycterus/bagre-de-chacaito)
